x,y,z
1709641.0,744264.0,17.0
1709641.0,4196608.0,9.0
1720748.0,5530777.0,25.0
1687076.0,990481.0,25.0
1709641.0,2761727.0,25.0
1709641.0,4221102.0,25.0
319359.0,3489361.0,17.0
1709641.0,3455027.0,9.0
1709641.0,3475835.0,25.0
1709641.0,5466339.0,9.0
1718614.0,1953207.0,25.0
330468.0,1928617.0,17.0
1709641.0,1907568.0,9.0
8612413.0,159496.0,13.0
119062.0,230188.0,1.0
68263.0,900951.0,1.0
5810544.0,1755587.0,1.0
2088895.0,2589301.0,1.0
5810544.0,2594749.0,1.0
2088895.0,5145494.0,1.0
144883.0,2589301.0,1.0
1363416.0,2589301.0,1.0
3828229.0,2594749.0,1.0
5085064.0,2594749.0,1.0
144883.0,5145494.0,1.0
1352705.0,5145494.0,1.0
68263.0,900951.0,17.0
5823041.0,1896547.0,1.0
2141089.0,2735709.0,1.0
5823041.0,2662850.0,1.0
2141089.0,5220982.0,1.0
144883.0,1606553.0,1.0
144883.0,1373190.0,1.0
2142237.0,1606553.0,1.0
2142237.0,1373190.0,1.0
3828229.0,1755587.0,1.0
3931406.0,2006412.0,13.0
176819.0,2809461.0,13.0
3931804.0,2656766.0,13.0
5085064.0,1755587.0,1.0
5145020.0,1790112.0,13.0
1423373.0,2623824.0,13.0
5145020.0,2629274.0,13.0
3772742.0,900951.0,1.0
2090042.0,1782851.0,1.0
5810544.0,5183254.0,1.0
5772243.0,3401200.0,1.0
5772243.0,4296550.0,1.0
3828229.0,5183254.0,1.0
5085064.0,5183254.0,1.0
3828229.0,3401200.0,1.0
5046762.0,3401200.0,1.0
3828229.0,4296550.0,1.0
5046762.0,4296550.0,1.0
3772742.0,900951.0,17.0
2141089.0,1806244.0,1.0
5823041.0,5375795.0,1.0
5823041.0,3631060.0,1.0
5823041.0,4437510.0,1.0
3828229.0,1606553.0,1.0
3828229.0,1373190.0,1.0
5962741.0,27544.0,1.0
144883.0,1782851.0,1.0
1364563.0,1782851.0,1.0
1424518.0,1817374.0,13.0
5145020.0,5217778.0,13.0
3953473.0,5387582.0,13.0
5106718.0,3435724.0,13.0
3881394.0,3494968.0,13.0
3866531.0,4373884.0,13.0
5106718.0,4333509.0,13.0
119062.0,6435725.0,1.0
318859.0,1846985.0,13.0
2088895.0,4327942.0,1.0
144883.0,4327942.0,1.0
1363416.0,4327942.0,1.0
2141089.0,4460254.0,1.0
187059.0,4499397.0,13.0
1423373.0,4362465.0,13.0
2088895.0,3409562.0,1.0
144883.0,3409562.0,1.0
1363416.0,3409562.0,1.0
2141089.0,3541874.0,1.0
187059.0,5386878.0,13.0
1412660.0,5179186.0,13.0
318859.0,3602123.0,13.0
1412660.0,3432645.0,13.0
5772241.0,1606553.0,1.0
5772241.0,1373190.0,1.0
7381141.0,1573383.0,25.0
8545513.0,6435725.0,1.0
119062.0,230188.0,1.0
4489450.0,554037.0,1.0
4491037.0,557212.0,1.0
4564062.0,622300.0,1.0
100011.0,554037.0,1.0
100011.0,557212.0,1.0
174625.0,622300.0,1.0
4489450.0,3368675.0,1.0
4491037.0,3371850.0,1.0
4564062.0,3436937.0,1.0
100011.0,3368675.0,1.0
100011.0,3371850.0,1.0
174625.0,3436937.0,1.0
174625.0,874712.0,25.0
4564062.0,874712.0,25.0
4564062.0,3651250.0,25.0
2819400.0,3647301.0,1.0
2819400.0,3962400.0,9.0
2819400.0,4019550.0,1.0
7588061.0,376238.0,1.0
7588061.0,190501.0,1.0
7400736.0,163512.0,1.0
7474556.0,163512.0,5.0
7403911.0,347663.0,1.0
7403911.0,347663.0,1.0
4022725.0,584200.0,1.0
4127500.0,584200.0,5.0
4022725.0,3398837.0,1.0
4127500.0,3398837.0,5.0
1228725.0,3651250.0,1.0
1228725.0,3962400.0,9.0
1250950.0,4019550.0,1.0
2514600.0,3771900.0,1.0
2589213.0,3771900.0,5.0
174625.0,3962400.0,9.0
119062.0,4019550.0,25.0
174625.0,3647301.0,1.0
812800.0,3771900.0,1.0
887412.0,3771900.0,5.0
8470900.0,584200.0,1.0
8575675.0,584200.0,5.0
8470900.0,3398837.0,1.0
8470900.0,3398837.0,5.0
8261350.0,163512.0,13.0
119062.0,6450062.0,1.0
269.0,1.0,1.0
128228.0,672195.0,1.0
174945.0,237215.0,1.0
7236859.0,46176.0,1.0
7236859.0,46176.0,1.0
7236859.0,262824.0,1.0
222175.0,722407.0,1.0
1148670.0,1135252.0,1.0
1148670.0,722407.0,1.0
3288351.0,1135252.0,1.0
3288351.0,722407.0,1.0
1079500.0,1117600.0,24.0
1235075.0,5573712.0,1.0
1273175.0,4883150.0,1.0
1987550.0,4192587.0,1.0
1349375.0,3502025.0,1.0
1663700.0,2811463.0,1.0
1349375.0,2120900.0,1.0
1663700.0,1430337.0,1.0
329078.0,4720092.0,13.0
231084.0,2651941.0,13.0
181681.0,5467300.0,13.0
215697.0,1343228.0,13.0
215697.0,2017910.0,13.0
329078.0,3343054.0,13.0
329078.0,4031088.0,13.0
3539411.0,1386158.0,1.0
3539411.0,2078581.0,1.0
3539411.0,2752569.0,1.0
3539411.0,3463809.0,1.0
3539411.0,4138588.0,1.0
3539411.0,4838317.0,1.0
3539411.0,5532704.0,1.0
222175.0,1135252.0,1.0
4388158.0,1135252.0,1.0
4388158.0,915158.0,1.0
4388158.0,1209950.0,25.0
4388158.0,1796297.0,25.0
4388158.0,2554339.0,25.0
4388158.0,3652525.0,25.0
4388158.0,4204858.0,25.0
4388158.0,4860856.0,25.0
4388158.0,5588120.0,25.0
174945.0,6603854.0,1.0
2345661.0,1135252.0,1.0
2345661.0,722407.0,1.0
2374900.0,1117600.0,24.0
2520950.0,3502025.0,1.0
2740025.0,1430337.0,1.0
2882900.0,2120900.0,1.0
3101975.0,4192587.0,1.0
2682875.0,2811463.0,1.0
2520950.0,4883150.0,1.0
2597150.0,5573712.0,1.0
174943.0,27536.0,1.0
174945.0,6235255.0,17.0
4388158.0,1709761.0,9.0
4388158.0,2486173.0,9.0
4388158.0,3612812.0,9.0
4388158.0,4135328.0,9.0
4388158.0,4739494.0,9.0
4388158.0,5431125.0,9.0
222175.0,1866774.0,9.0
222175.0,2541589.0,9.0
222175.0,3243358.0,9.0
222175.0,3923815.0,9.0
222175.0,4619426.0,9.0
222175.0,5301822.0,9.0
4303933.0,1709761.0,9.0
4303933.0,2486174.0,9.0
4303933.0,3243358.0,9.0
4303933.0,3923815.0,9.0
4303933.0,4614335.0,9.0
4303933.0,5301822.0,9.0
8710727.0,240787.0,13.0
8545513.0,6435725.0,1.0
119062.0,230188.0,1.0
7710492.0,285750.0,1.0
7710492.0,285750.0,1.0
7710492.0,498116.0,1.0
119062.0,1220787.0,1.0
1665288.0,1177925.0,9.0
1665288.0,989012.0,1.0
4565650.0,836612.0,1.0
1363662.0,1265237.0,5.0
5756275.0,989012.0,1.0
1665288.0,1609725.0,1.0
4618037.0,1609725.0,1.0
5816600.0,1609725.0,1.0
1665288.0,2016125.0,1.0
4618037.0,2016125.0,1.0
5816600.0,2016125.0,1.0
1665288.0,1220787.0,1.0
4618037.0,1220787.0,1.0
5816600.0,1220787.0,1.0
1665288.0,2574925.0,1.0
4618037.0,2574925.0,1.0
5816600.0,2574925.0,1.0
2714625.0,1403350.0,1.0
2714625.0,1809750.0,1.0
2714625.0,2368550.0,1.0
4618037.0,2927350.0,1.0
1665288.0,2927350.0,1.0
5816600.0,2927350.0,1.0
1627186.0,3868737.0,1.0
1665288.0,4286250.0,1.0
4618037.0,4286250.0,1.0
4618037.0,4711700.0,1.0
1665288.0,4711700.0,1.0
5816600.0,3900487.0,1.0
1665288.0,3900487.0,1.0
4618037.0,3900487.0,1.0
5816600.0,4286250.0,1.0
5816600.0,4711700.0,1.0
5816600.0,5137150.0,1.0
1665288.0,5137150.0,1.0
4618037.0,5137150.0,1.0
1627186.0,5118100.0,1.0
1627186.0,5643562.0,1.0
5816600.0,5675312.0,1.0
4557712.0,5675312.0,1.0
1665288.0,5675312.0,1.0
1627186.0,5643562.0,9.0
5816600.0,3475037.0,1.0
1665288.0,3475037.0,1.0
4618037.0,3475037.0,1.0
1627186.0,3433762.0,1.0
2714625.0,4486275.0,1.0
2714625.0,4911725.0,1.0
0.0,0.0,1.0
119062.0,230188.0,1.0
119062.0,6435725.0,1.0
121614.0,938212.0,5.0
119062.0,945347.0,5.0
190528.0,972098.0,1.0
114326.0,1268400.0,25.0
2349794.0,1003178.0,17.0
2349797.0,1219221.0,9.0
7474274.0,17416.0,1.0
7474274.0,17416.0,1.0
7474274.0,229782.0,1.0
2509247.0,1635086.0,1.0
2519066.0,3842548.0,1.0
5024222.0,1612662.0,25.0
5283494.0,1003178.0,17.0
5283498.0,1219221.0,9.0
4854359.0,3842548.0,25.0
2519066.0,3417325.0,9.0
269.0,1.0,1.0
174945.0,1157287.0,1.0
261584.0,1620837.0,17.0
174945.0,1157287.0,17.0
5526473.0,402339.0,17.0
174945.0,237215.0,1.0
174943.0,27536.0,1.0
174945.0,6472020.0,17.0
6096000.0,1990725.0,9.0
5095875.0,2428875.0,9.0
5095875.0,1990725.0,9.0
6096000.0,2466975.0,9.0
6096000.0,1990725.0,9.0
5095875.0,1990725.0,9.0
4086225.0,2428875.0,9.0
4086225.0,1990725.0,9.0
3086100.0,2476500.0,9.0
4086225.0,1990725.0,9.0
3086100.0,1990725.0,9.0
3086100.0,1990725.0,9.0
2225675.0,2000250.0,9.0
2055813.0,2112963.0,9.0
7156450.0,1990725.0,9.0
7410450.0,1868488.0,1.0
1612900.0,3325812.0,1.0
1612900.0,2286000.0,1.0
6511925.0,4606925.0,1.0
6602413.0,1868488.0,1.0
5597525.0,1868488.0,1.0
1612900.0,1990725.0,1.0
5619750.0,4606925.0,1.0
4592637.0,1868488.0,1.0
3617912.0,4606925.0,1.0
3587750.0,1868488.0,1.0
2582863.0,1878013.0,1.0
4614862.0,4606925.0,1.0
2492375.0,4606925.0,1.0
2491634.0,4888619.0,1.0
3479853.0,4888619.0,1.0
4468071.0,4888619.0,1.0
6444505.0,4909256.0,1.0
527573.0,5023556.0,1.0
5456289.0,4888619.0,1.0
2491634.0,5358546.0,1.0
3479853.0,5358546.0,1.0
4468071.0,5358546.0,1.0
6444505.0,5358546.0,1.0
527573.0,5409319.0,1.0
5456289.0,5358546.0,1.0
2491634.0,5792539.0,1.0
3479853.0,5792539.0,1.0
4468071.0,5792539.0,1.0
6444505.0,5792539.0,1.0
527573.0,5735592.0,1.0
5456289.0,5792539.0,1.0
8612413.0,159496.0,13.0
269.0,1.0,1.0
5526473.0,402339.0,17.0
174945.0,237215.0,1.0
174943.0,27536.0,1.0
560387.0,1063625.0,1.0
625475.0,1524000.0,17.0
560387.0,1063625.0,17.0
6716713.0,2130425.0,1.0
6753225.0,5454650.0,1.0
5995987.0,5454650.0,1.0
5892800.0,4411662.0,1.0
5892800.0,3016250.0,1.0
5948362.0,3421062.0,1.0
3486150.0,3854450.0,1.0
5073650.0,4497387.0,1.0
4249737.0,4545012.0,1.0
3430587.0,3521075.0,1.0
5124450.0,3625850.0,1.0
2717800.0,5454650.0,1.0
1773238.0,5454650.0,1.0
5172075.0,5454650.0,1.0
2606675.0,3482975.0,1.0
1782763.0,3816350.0,1.0
4352925.0,5454650.0,1.0
2662238.0,3816350.0,1.0
3486150.0,4592637.0,1.0
5068887.0,3254375.0,1.0
3533775.0,5454650.0,1.0
4249737.0,3397250.0,1.0
2662238.0,4573587.0,1.0
1838325.0,4116387.0,1.0
4305300.0,3744912.0,1.0
1838325.0,4706937.0,1.0
6716713.0,4087812.0,1.0
6772275.0,2654300.0,1.0
6213475.0,1504950.0,1.0
5103812.0,1504950.0,1.0
6480175.0,1503362.0,1.0
5370512.0,1503362.0,1.0
1700263.0,5888904.0,1.0
2522455.0,5888904.0,1.0
3344648.0,5888904.0,1.0
4989031.0,5888904.0,1.0
5811223.0,5888904.0,1.0
625475.0,5801178.0,1.0
4166839.0,5888904.0,1.0
7253288.0,1598612.0,1.0
7253288.0,1881688.0,9.0
7443788.0,2671763.0,1.0
7443788.0,4327525.0,1.0
7253288.0,1897063.0,1.0
7253288.0,2170770.0,9.0
6633418.0,5888904.0,1.0
8710727.0,240787.0,13.0
0.0,0.0,1.0
119062.0,230188.0,1.0
119064.0,6467475.0,17.0
8072438.0,322263.0,13.0
224227.0,229888.0,1.0
3578226.0,1649413.0,1.0
3578226.0,1649413.0,25.0
2170113.0,881063.0,1.0
2816225.0,1527175.0,1.0
3462337.0,2173289.0,1.0
4108450.0,2819400.0,1.0
4755357.0,2193132.0,1.0
125414.0,3225801.0,1.0
125414.0,3225801.0,1.0
1392237.0,3225801.0,1.0
1392237.0,3225801.0,1.0
2659063.0,3225801.0,1.0
2659063.0,3225801.0,1.0
3927476.0,3225801.0,1.0
3927476.0,3225801.0,1.0
5192712.0,3225801.0,1.0
5192712.0,3225801.0,1.0
6459537.0,3225801.0,1.0
6459537.0,3225801.0,1.0
5401469.0,1547019.0,1.0
6048375.0,900112.0,1.0
7134227.0,1495425.0,1.0
7361238.0,1441450.0,1.0
7727952.0,3225801.0,1.0
7727952.0,3225801.0,1.0
174945.0,237215.0,1.0
174945.0,1161675.0,1.0
1444095.0,1468674.0,17.0
5141286.0,1468674.0,17.0
1444095.0,1707352.0,9.0
1444095.0,2328399.0,9.0
1444095.0,4068124.0,9.0
1444095.0,5549315.0,9.0
1444095.0,1196195.0,17.0
1444095.0,1428962.0,9.0
1444095.0,1744577.0,17.0
5141286.0,1744577.0,17.0
250480.0,1744577.0,17.0
1444095.0,2379577.0,25.0
5141285.0,2379577.0,25.0
250480.0,2379576.0,17.0
1444095.0,4119300.0,25.0
5141285.0,4119300.0,25.0
250480.0,4119300.0,17.0
5141286.0,5600491.0,25.0
1444097.0,5600491.0,25.0
250480.0,5600491.0,17.0
8640764.0,145920.0,13.0
174943.0,27536.0,1.0
7540973.0,932991.0,1.0
7540973.0,932991.0,1.0
7540973.0,1114578.0,1.0
0.0,0.0,1.0
4475162.0,1866900.0,13.0
119062.0,841375.0,1.0
119062.0,230188.0,1.0
119062.0,6435725.0,1.0
242888.0,1217612.0,1.0
242888.0,2863850.0,1.0
242888.0,4668837.0,1.0
1778000.0,1217612.0,25.0
1778000.0,2863850.0,25.0
1778000.0,4668837.0,25.0
3257550.0,1217612.0,25.0
3257550.0,2863850.0,25.0
3257550.0,4668837.0,25.0
242888.0,1109662.0,1.0
242888.0,908050.0,1.0
1778000.0,1109662.0,1.0
1778000.0,908050.0,1.0
3257550.0,1109662.0,1.0
3257550.0,908050.0,1.0
5400675.0,1109662.0,1.0
5400675.0,908050.0,1.0
5400675.0,1217612.0,25.0
5400675.0,2863850.0,25.0
5400675.0,4668837.0,25.0
1778000.0,4614862.0,9.0
1778000.0,2825750.0,9.0
142875.0,1143000.0,1.0
142875.0,2786063.0,1.0
142875.0,4587875.0,1.0
174945.0,237215.0,1.0
174945.0,237215.0,1.0
411491.0,1272111.0,17.0
6148365.0,2405634.0,17.0
6247002.0,2493508.0,1.0
6247002.0,2741327.0,9.0
6760557.0,4082188.0,1.0
6247002.0,4082188.0,13.0
6763973.0,2821527.0,1.0
6247002.0,2834227.0,13.0
6760557.0,3661967.0,1.0
6247002.0,3661967.0,13.0
6774860.0,4502408.0,1.0
6247002.0,4502408.0,13.0
6774860.0,3241748.0,1.0
6247002.0,3241748.0,13.0
6247002.0,3559580.0,9.0
6247002.0,3139359.0,9.0
6247002.0,3979800.0,9.0
6247002.0,4400020.0,9.0
517896.0,1367869.0,1.0
517896.0,1615688.0,9.0
2056505.0,2633322.0,9.0
4990138.0,1367869.0,1.0
4990138.0,1615688.0,9.0
2056505.0,3421493.0,9.0
2056505.0,4455884.0,9.0
2056505.0,5244055.0,9.0
517896.0,1700627.0,1.0
5150968.0,1700627.0,1.0
2056505.0,1700627.0,25.0
517896.0,2704241.0,1.0
5150968.0,2704241.0,1.0
2056505.0,2704241.0,25.0
5150968.0,3492413.0,1.0
517896.0,3492413.0,1.0
2056505.0,3492413.0,25.0
517896.0,4526805.0,1.0
5150968.0,4526805.0,1.0
2056505.0,4526805.0,25.0
517896.0,5314975.0,1.0
5150968.0,5314975.0,1.0
2056505.0,5314975.0,25.0
174945.0,237215.0,1.0
174945.0,6566996.0,1.0
441125.0,1299445.0,1.0
441125.0,2665461.0,1.0
441125.0,5204507.0,1.0
1670673.0,940252.0,1.0
1735989.0,2594437.0,1.0
1735989.0,5164278.0,1.0
1735989.0,1033444.0,1.0
1735989.0,1234691.0,1.0
1735989.0,5204507.0,25.0
1735989.0,5667333.0,25.0
1735989.0,1946942.0,25.0
1735989.0,1299445.0,25.0
1735989.0,4062829.0,25.0
1735989.0,3335432.0,25.0
1735989.0,2665461.0,25.0
1735989.0,4525660.0,25.0
5535926.0,1033446.0,1.0
5535926.0,1299445.0,17.0
5535926.0,5204507.0,17.0
5535926.0,4062829.0,17.0
5535926.0,1234691.0,1.0
5535926.0,3335432.0,17.0
5535926.0,2665461.0,17.0
5535926.0,4525660.0,17.0
7956153.0,320677.0,1.0
7956153.0,320677.0,1.0
7956153.0,533042.0,1.0
269.0,1.0,1.0
436562.0,1098550.0,1.0
523875.0,1463675.0,17.0
436562.0,1098550.0,17.0
174945.0,6588235.0,1.0
5667375.0,2390775.0,9.0
3219450.0,4010025.0,9.0
4438650.0,2266950.0,9.0
6886575.0,4057650.0,9.0
6886575.0,3581400.0,9.0
6886575.0,2390775.0,9.0
3219450.0,3505200.0,9.0
3219450.0,1838325.0,9.0
5667375.0,4038600.0,9.0
4438650.0,4038600.0,9.0
5667375.0,3533775.0,9.0
4438650.0,3505200.0,9.0
2108199.0,1765300.0,24.0
1593850.0,3927475.0,1.0
7596188.0,4064000.0,1.0
1593850.0,3632200.0,1.0
1593850.0,2573338.0,1.0
7558088.0,4495800.0,1.0
6334125.0,4495800.0,1.0
6372225.0,4030662.0,1.0
5110162.0,4495800.0,1.0
2549525.0,4495800.0,1.0
3894137.0,4495800.0,1.0
2475756.0,4784725.0,1.0
3699917.0,4784725.0,1.0
6148239.0,4805362.0,1.0
523875.0,4865687.0,1.0
4924078.0,4784725.0,1.0
2475756.0,5200650.0,1.0
3699917.0,5200650.0,1.0
4924078.0,5200650.0,1.0
7372400.0,5200650.0,1.0
523875.0,5251450.0,1.0
6148239.0,5200650.0,1.0
2475756.0,5635625.0,1.0
3699917.0,5635625.0,1.0
4924078.0,5635625.0,1.0
7372400.0,5635625.0,1.0
523875.0,5578475.0,1.0
6148239.0,5635625.0,1.0
5526473.0,402339.0,17.0
174945.0,237215.0,1.0
174943.0,27536.0,1.0
7372400.0,4805362.0,1.0
8710727.0,240787.0,13.0
269.0,1.0,1.0
2476812.0,1675794.0,1.0
2476812.0,1675794.0,1.0
2596748.0,1748500.0,1.0
4695825.0,2514600.0,9.0
4695825.0,2600325.0,9.0
3227388.0,2932113.0,9.0
3349625.0,2714625.0,9.0
3349625.0,2571750.0,9.0
2692400.0,4359275.0,1.0
2692400.0,3163888.0,1.0
5554662.0,5378450.0,1.0
3897312.0,2190750.0,1.0
4311650.0,2449513.0,1.0
5592762.0,2190750.0,1.0
2692400.0,2809875.0,1.0
2790825.0,2190750.0,1.0
6007100.0,2435225.0,1.0
3859212.0,5378450.0,1.0
2692400.0,2514600.0,1.0
3706812.0,2592388.0,1.0
174945.0,237215.0,1.0
174945.0,1015507.0,17.0
174943.0,27536.0,1.0
8710727.0,240787.0,13.0
2828925.0,1129208.0,1.0
290513.0,4258824.0,1.0
2828925.0,4258824.0,1.0
119062.0,230188.0,1.0
290513.0,1129208.0,25.0
290513.0,1036734.0,1.0
290513.0,803858.0,1.0
2828925.0,1036743.0,1.0
2828925.0,803867.0,1.0
7730466.0,285750.0,1.0
7730466.0,285750.0,1.0
7730466.0,498116.0,1.0
2929888.0,1087147.0,25.0
2929888.0,4258824.0,25.0
290513.0,4191118.0,9.0
8545513.0,6435725.0,1.0
119062.0,230188.0,1.0
4489450.0,554037.0,1.0
4491037.0,557212.0,1.0
4564062.0,622300.0,1.0
100011.0,554037.0,1.0
100011.0,557212.0,1.0
174625.0,622300.0,1.0
4489450.0,3368675.0,1.0
4491037.0,3371850.0,1.0
4564062.0,3436937.0,1.0
100011.0,3368675.0,1.0
100011.0,3371850.0,1.0
174625.0,3436937.0,1.0
174625.0,874712.0,25.0
4564062.0,874712.0,25.0
4564062.0,3651250.0,25.0
2819400.0,3647301.0,1.0
2819400.0,3962400.0,9.0
2819400.0,4019550.0,1.0
7643817.0,376238.0,1.0
7643817.0,190501.0,1.0
7456492.0,163512.0,1.0
7530310.0,163512.0,5.0
7459667.0,347663.0,1.0
7459667.0,347663.0,1.0
4022725.0,584200.0,1.0
4127500.0,584200.0,5.0
4022725.0,3398837.0,1.0
4022725.0,3398837.0,5.0
1117600.0,3651250.0,1.0
1117600.0,3962400.0,9.0
1117600.0,4019550.0,1.0
2514600.0,3771900.0,1.0
2589213.0,3771900.0,5.0
174625.0,3962400.0,9.0
174625.0,4019550.0,1.0
174625.0,3647301.0,1.0
812800.0,3771900.0,1.0
812800.0,3771900.0,1.0
8470900.0,584200.0,1.0
8470900.0,584200.0,1.0
8470900.0,3398837.0,1.0
8470900.0,3398837.0,1.0
8261350.0,163512.0,13.0
119062.0,6450062.0,1.0
269.0,1.0,1.0
174945.0,1065078.0,1.0
290489.0,1367925.0,1.0
4545129.0,1152481.0,1.0
282575.0,5459412.0,1.0
282575.0,4887912.0,1.0
282575.0,4316412.0,1.0
282575.0,3744912.0,1.0
282575.0,3173413.0,1.0
282575.0,2601913.0,1.0
282575.0,2136775.0,1.0
4535487.0,2722563.0,1.0
4535487.0,2141538.0,1.0
4535487.0,4349750.0,1.0
4535487.0,3768725.0,1.0
4535487.0,3298825.0,1.0
266717.0,6072242.0,17.0
174943.0,27536.0,1.0
8612413.0,159496.0,13.0
174945.0,237215.0,1.0
7980967.0,622825.0,1.0
7980967.0,622825.0,1.0
7980967.0,835192.0,1.0
290489.0,1836913.0,9.0
4545129.0,1836913.0,9.0
0.0,0.0,1.0
0.0,0.0,1.0
2540001.0,230189.0,1.0
2547938.0,2243138.0,25.0
2547938.0,2894013.0,25.0
2547938.0,3302000.0,25.0
2547938.0,3708400.0,25.0
2547938.0,4116387.0,25.0
0.0,2238375.0,1.0
0.0,2.0,1.0
0.0,0.0,1.0
2584337.0,1648442.0,1.0
3957096.0,1648442.0,1.0
1211578.0,1648441.0,1.0
5329854.0,1648442.0,1.0
1193800.0,5003800.0,24.0
1631950.0,5564187.0,1.0
3008313.0,5754687.0,1.0
4346575.0,5883275.0,1.0
5719762.0,5945187.0,1.0
1193800.0,3060700.0,24.0
5559425.0,4449762.0,1.0
5559425.0,4154487.0,1.0
5995987.0,4111625.0,1.0
4225925.0,4449762.0,1.0
4148137.0,4130675.0,1.0
1709738.0,3697287.0,1.0
2887663.0,4449762.0,1.0
3048000.0,4078287.0,1.0
1549400.0,4449762.0,1.0
3086100.0,3925887.0,1.0
4662487.0,4049712.0,1.0
1709738.0,3978275.0,1.0
119062.0,230188.0,1.0
119062.0,824008.0,1.0
119062.0,1018513.0,9.0
5291137.0,1184059.0,1.0
1211578.0,1165009.0,5.0
1264227.0,1211047.0,1.0
2612332.0,1265022.0,5.0
2832629.0,1299947.0,1.0
3943810.0,1365034.0,5.0
4093445.0,1388847.0,1.0
2659816.0,1143012.0,1.0
3978275.0,1258672.0,1.0
1265578.0,2254894.0,1.0
1265578.0,2881991.0,9.0
2638337.0,2500600.0,1.0
2638337.0,2881991.0,9.0
4011097.0,2378006.0,1.0
4011097.0,2881991.0,9.0
6691806.0,874083.0,25.0
5967638.0,3487782.0,9.0
5421084.0,2839757.0,17.0
119062.0,5024154.0,9.0
87182.0,3711235.0,17.0
83764.0,4027399.0,17.0
169862.0,2890840.0,17.0
169862.0,5164799.0,17.0
119062.0,4356584.0,17.0
1239849.0,1048217.0,1.0
1265578.0,2890840.0,25.0
2638337.0,2890840.0,25.0
4011097.0,2890840.0,25.0
6512779.0,5952807.0,9.0
6691806.0,5754687.0,17.0
269.0,1.0,1.0
174945.0,819150.0,1.0
261584.0,1282700.0,17.0
174945.0,819150.0,17.0
5526473.0,402339.0,17.0
174945.0,237215.0,1.0
174945.0,6568646.0,1.0
174943.0,27536.0,1.0
174945.0,6081366.0,17.0
3028950.0,2333625.0,9.0
5534025.0,2314575.0,9.0
4276725.0,1657350.0,9.0
5534025.0,2095500.0,9.0
3028950.0,2124075.0,9.0
6781800.0,1857375.0,9.0
5534025.0,1666875.0,9.0
6781800.0,1657350.0,9.0
4276725.0,2095500.0,9.0
6781800.0,2095500.0,9.0
4276725.0,2314575.0,9.0
3028950.0,1657350.0,9.0
1917700.0,1574800.0,24.0
8080375.0,1666875.0,9.0
1384300.0,2135188.0,1.0
8334375.0,1544637.0,1.0
1384300.0,3092450.0,1.0
7350125.0,4254500.0,1.0
2349500.0,4254500.0,1.0
1384300.0,1792288.0,1.0
6215062.0,4254500.0,1.0
4962525.0,4254500.0,1.0
3717925.0,4254500.0,1.0
7276355.0,4566470.0,1.0
279400.0,4617244.0,1.0
7276355.0,4981985.0,1.0
279400.0,5032759.0,1.0
7276355.0,5454446.0,1.0
279400.0,5397500.0,1.0
8710727.0,240787.0,13.0
8055712.0,4384664.0,1.0
8055712.0,2848031.0,1.0
8055712.0,4872875.0,1.0
0.0,0.0,1.0
127575.0,896197.0,1.0
3340842.0,4711474.0,1.0
3330345.0,5474868.0,1.0
3338172.0,4367119.0,1.0
3337202.0,3948081.0,1.0
119798.0,230273.0,1.0
118241.0,6435190.0,1.0
7583116.0,438762.0,1.0
7583116.0,438762.0,1.0
7583116.0,635179.0,1.0
364058.0,1055044.0,1.0
376504.0,1282058.0,9.0
3136502.0,1055044.0,1.0
3148950.0,1282058.0,9.0
5908949.0,1055044.0,1.0
5921395.0,1282058.0,9.0
1271094.0,2977987.0,1.0
242705.0,2901748.0,1.0
365614.0,1403419.0,1.0
2087890.0,2901748.0,1.0
1166853.0,2901748.0,1.0
1632031.0,1765959.0,1.0
1902749.0,2374299.0,1.0
973924.0,1621270.0,1.0
1518466.0,1403419.0,1.0
1166853.0,2182923.0,1.0
2087890.0,2182923.0,1.0
1828839.0,2273971.0,1.0
1535580.0,2567231.0,1.0
906247.0,2272415.0,1.0
4164891.0,2977987.0,1.0
3136504.0,2901748.0,1.0
3259413.0,1403419.0,1.0
4060652.0,2901748.0,1.0
4981688.0,2901748.0,1.0
4525829.0,1765959.0,1.0
4796547.0,2374299.0,1.0
3868501.0,1622047.0,1.0
4412264.0,1403419.0,1.0
4060652.0,2182923.0,1.0
4981688.0,2182923.0,1.0
3328241.0,3537325.0,1.0
3339141.0,5055828.0,1.0
4429378.0,2567231.0,1.0
4722636.0,2273971.0,1.0
3800045.0,2272415.0,1.0
3138242.0,3539478.0,1.0
2384438.0,4293280.0,1.0
7058689.0,2977987.0,1.0
6030300.0,2901748.0,1.0
6153210.0,1403419.0,1.0
6954449.0,2901748.0,1.0
7306061.0,1403419.0,1.0
6954449.0,2182923.0,1.0
6461259.0,3648578.0,1.0
6461259.0,4166692.0,1.0
6461259.0,4684805.0,1.0
7323176.0,2567231.0,1.0
6693843.0,2272415.0,1.0
6246547.0,3625241.0,1.0
5986712.0,3885076.0,1.0
5728434.0,4143356.0,1.0
3033820.0,1596351.0,9.0
5815600.0,1596351.0,9.0
7420403.0,1765181.0,1.0
6762298.0,1622047.0,1.0
7330954.0,2725932.0,9.0
7887933.0,2182923.0,1.0
7690346.0,2374299.0,1.0
2865982.0,1426850.0,9.0
5753556.0,1426850.0,9.0
8667391.0,1450096.0,9.0
7900379.0,2901748.0,1.0
351611.0,3723261.0,1.0
351611.0,4241375.0,1.0
351611.0,4759488.0,1.0
